id,country_id
12704,505
12705,505
12706,445
12706,432
12706,504
12707,505
12708,505
12709,432
12710,505
12714,505
12715,505
12716,432
12717,432
12719,505
12720,449
12723,505
12761,495
12761,434
12762,505
12763,505
12764,505
12767,416
12767,505
12767,504
12770,505
12771,505
12772,505
12774,504
12774,505
12774,434
12775,505
12775,467
12775,493
12776,447
12778,505
12779,447
12779,504
12780,438
12783,432
12783,407
12783,447
12783,504
12783,505
12795,505
12797,505
12806,493
12808,504
12834,505
12837,505
12877,504
12888,505
12889,505
12890,505
12901,505
12902,505
12912,505
12914,505
12914,416
12919,505
12920,505
12921,416
12921,505
12994,505
13003,505
13005,505
13007,505
13009,505
13012,505
13015,505
13016,505
13019,416
13019,505
13020,505
13022,404
13022,505
13025,416
13025,505
13027,505
13027,434
13041,460
13042,505
13051,505
13051,416
13053,505
13054,504
13056,505
13056,434
13056,416
13059,505
13060,505
13064,505
13067,505
13068,505
13073,505
13075,505
13090,505
13092,504
13094,505
13098,505
13099,438
13105,505
13107,505
13121,505
13122,505
13125,449
13132,505
13141,505
13150,434
13150,505
13153,499
13153,505
13155,504
13155,505
13156,505
13158,505
13161,505
13166,505
13166,496
13169,505
13171,505
13173,505
13177,505
13180,505
13183,505
13184,505
13184,499
13186,434
13186,505
13187,505
13188,504
13192,505
13193,505
13194,438
13194,449
13194,505
13197,505
13198,504
13198,505
13199,505
13201,505
13201,434
13203,505
13207,505
13210,504
13220,505
13222,505
13223,505
13223,434
13225,404
13225,505
13245,416
13251,504
13251,505
13253,505
13256,505
13256,504
13257,505
13258,432
13258,505
13258,434
13258,504
13260,505
13275,505
13279,505
13280,505
13282,505
13291,505
13300,505
13310,495
13310,432
13310,471
13312,432
13313,505
13313,416
13320,505
13321,505
13333,438
13333,505
13335,505
13339,505
13341,505
13342,505
13346,505
13348,504
13352,505
13353,505
13358,505
13358,416
13359,505
13362,505
13363,505
13364,505
13365,504
13368,505
13369,505
13370,505
13372,505
13373,504
13373,407
13373,432
13374,416
13374,505
13376,505
13377,505
13382,505
13386,447
13387,432
13387,505
13389,505
13393,501
13394,505
13396,504
13398,449
13403,416
13403,505
13405,418
13405,404
13405,434
13409,505
13411,505
13413,505
13416,505
13417,505
13433,404
13435,505
13438,443
13440,434
13440,505
13441,505
13446,504
13448,447
13448,505
13455,416
13455,505
13460,505
13460,490
13460,434
13460,504
13465,505
13466,505
13475,505
13476,505
13477,447
13477,505
13481,438
13482,505
13483,505
13485,505
13492,496
13492,432
13493,505
13496,505
13497,505
13498,505
13499,505
13503,505
13505,505
13505,434
13508,505
13509,505
13510,504
13511,504
13511,445
13514,438
13515,480
13515,505
13517,445
13517,407
13517,434
13517,432
13517,426
13523,505
13528,505
13529,432
13529,505
13531,505
13532,505
13533,505
13536,505
13537,416
13537,505
13539,505
13549,447
13549,505
13550,416
13552,432
13552,505
13554,505
13555,505
13560,439
13560,504
13560,416
13562,505
13567,505
13572,434
13572,505
13573,505
13580,504
13581,504
13589,504
13589,505
13590,504
13595,505
13596,505
13597,504
13597,505
13600,505
13632,505
13635,432
13635,416
13635,447
13636,505
13637,449
13640,505
13641,505
13643,505
13647,505
13649,505
13654,505
13655,505
13665,505
13666,505
13667,505
13668,505
13671,505
13672,407
13672,432
13672,456
13673,505
13675,505
13680,505
13681,505
13685,505
13689,505
13689,434
13691,505
13696,505
13697,505
13698,505
13701,505
13703,505
13704,505
13715,505
13751,505
13752,471
13752,434
13752,426
13754,449
13761,505
13762,505
13763,505
13764,505
13765,504
13766,505
13767,505
13768,505
13771,504
13776,505
13778,505
13783,404
13785,505
13787,404
13787,505
13787,504
13791,505
13791,434
13794,505
13795,505
13804,505
13804,449
13805,505
13808,505
13809,505
13809,504
13809,432
13811,404
13811,505
13811,504
13813,505
13815,432
13815,505
13816,505
13817,404
13818,505
13819,505
13820,505
13821,404
13823,505
13823,511
13823,432
13823,404
13823,490
13824,505
13836,505
13848,504
13848,505
13848,434
13848,416
13849,504
13850,505
13851,505
13851,449
13852,404
13853,505
13855,491
13856,505
13885,505
13885,504
13888,505
13891,505
13894,416
13898,447
13898,443
13898,496
13899,449
13907,505
13908,505
13909,505
13912,505
13913,505
13915,416
13919,434
13919,505
13920,505
13922,505
13925,505
13929,505
13930,505
13931,505
13932,505
13933,505
13936,505
13937,505
13938,505
13939,505
13948,505
13949,504
13949,505
13950,505
13958,505
13962,505
13963,505
13964,449
13964,505
13965,404
13966,504
13967,504
13967,505
13968,505
13969,505
13971,504
13971,505
13971,432
13973,505
13975,432
13975,505
13976,504
13980,449
13982,504
13982,505
13984,416
13986,441
13990,505
13995,505
13995,510
13997,505
13998,505
14001,505
14002,505
14003,449
14011,505
14013,505
14019,432
14019,504
14019,467
14019,447
14019,407
14019,468
14019,434
14022,505
14024,505
14030,505
14035,416
14040,505
14043,505
14044,418
14044,491
14044,438
14048,504
14050,505
14052,505
14054,505
14055,505
14055,504
14061,504
14069,449
14092,505
14092,449
14108,505
14111,504
14112,505
14113,505
14114,505
14117,505
14118,505
14135,404
14135,447
14136,505
14137,505
14139,493
14140,505
14141,505
14144,505
14158,505
14160,505
14161,505
14166,505
14168,505
14170,505
14175,505
14175,504
14177,505
14181,505
14191,404
14191,505
14195,432
14195,505
14199,505
14201,505
14202,416
14202,418
14202,505
14207,505
14208,505
14220,505
14236,505
14239,505
14240,505
14241,505
14242,505
14248,505
14248,432
14249,505
14249,460
14251,505
14251,416
14254,505
14256,505
14262,505
14267,505
14268,505
14269,505
14271,505
14273,505
14275,505
14278,505
14280,505
14282,449
14283,504
14283,416
14283,447
14285,505
14286,432
14286,505
14286,416
14286,504
14286,426
14289,505
14290,505
14291,505
14292,505
14293,505
14295,505
14298,504
14306,505
14308,505
14320,504
14325,505
14325,434
14328,505
14334,505
14334,445
14337,505
14342,505
14347,505
14358,505
14359,505
14361,505
14365,504
14365,505
14367,505
14369,505
14370,505
14373,505
14389,404
14398,505
14405,505
14407,505
14407,416
14407,440
14407,504
14410,505
14411,505
14412,505
14423,505
14425,505
14429,505
14430,460
14433,490
14433,504
14434,505
14434,441
14435,505
14438,505
14442,504
14442,445
14444,505
14447,504
14451,471
14456,504
14456,445
14456,426
14458,505
14460,505
14462,505
14474,505
14484,505
14506,447
14506,504
14510,505
14517,504
14517,505
14521,408
14521,404
14522,504
14522,505
14533,505
14534,505
14537,449
14544,505
14550,505
14551,505
14553,504
14553,432
14553,447
14554,505
14556,432
14557,505
14560,505
14571,449
14572,449
14574,505
14574,504
14577,416
14577,505
14578,505
14583,505
14584,505
14585,505
14585,416
14587,504
14588,505
14589,505
14590,505
14594,505
14595,505
14603,505
14609,505
14611,505
14612,504
14612,505
14615,505
14621,505
14623,432
14623,504
14628,505
14629,505
14635,505
14638,505
14645,432
14651,432
14662,505
14667,505
14670,505
14670,432
14671,505
14675,505
14684,505
14687,504
14687,439
14694,416
14695,505
14695,434
14696,449
14698,504
14698,505
14703,505
14709,505
14711,449
14711,505
14728,505
14736,505
14741,505
14742,505
14748,504
14749,505
14749,416
14750,505
14756,438
14756,418
14757,443
14757,445
14757,467
14757,449
14757,400
14761,505
14771,505
14774,505
14776,504
14778,434
14778,504
14784,505
14784,441
14786,505
14793,440
14797,438
14797,418
14799,505
14805,505
14807,504
14811,505
14815,505
14817,505
14819,505
14821,505
14831,504
14832,504
14832,432
14832,434
14836,505
14844,505
14844,504
14846,505
14849,505
14862,505
14863,480
14863,505
14864,505
14869,505
14869,424
14873,505
14886,505
14892,505
14900,504
14900,505
14902,505
14904,404
14905,504
14905,505
14908,505
14911,505
14919,505
14922,505
14924,504
14926,505
14931,505
14943,449
14968,491
14976,505
15028,505
15035,505
15037,505
15044,504
15045,505
15050,505
15059,504
15059,505
15060,505
15067,491
15070,505
15074,504
15074,505
15074,434
15074,456
15080,449
15092,505
15096,505
15097,432
15098,505
15102,504
15104,505
15119,449
15119,505
15120,505
15121,505
15128,505
15137,449
15138,505
15139,505
15142,505
15143,505
15144,505
15157,505
15157,416
15158,505
15159,505
15163,504
15163,505
15170,505
15171,505
15173,505
15179,495
15192,505
15196,505
15198,505
15198,416
15237,505
15237,504
15239,505
15244,432
15247,504
15251,505
15255,505
15256,505
15257,505
15258,505
15259,505
15261,505
15265,432
15267,505
15278,505
15283,449
15289,505
15292,505
15300,505
15301,505
15314,505
15347,505
15347,504
15356,505
15357,432
15359,505
15361,505
15362,432
15362,416
15363,505
15370,449
15371,449
15373,505
15379,505
15383,432
15383,447
15384,497
15384,418
15384,491
15384,438
15384,505
15384,449
15389,505
15389,493
15392,505
15393,505
15394,416
15394,504
15395,505
15397,505
15400,505
15402,505
15413,505
15417,505
15423,505
15462,505
15472,495
15472,434
15472,426
15477,505
15487,505
15489,434
15489,505
15497,505
15512,505
15515,505
15516,505
15556,505
15566,505
15567,505
15577,505
15584,505
15592,505
15596,505
15598,504
15600,505
15600,460
15602,505
15613,505
15618,505
15624,504
15624,505
15644,504
15644,505
15647,505
15648,505
15651,505
15655,505
15658,505
15659,505
15660,505
15665,505
15667,505
15667,440
15677,504
15677,505
15689,445
15698,505
15708,505
15720,505
15723,505
15730,416
15734,505
15739,505
15745,505
15762,505
15764,504
15764,505
15765,505
15767,449
15771,505
15785,505
15789,416
15789,432
15789,505
15789,404
15794,505
15797,505
15797,432
15800,505
15802,449
15813,504
15813,424
15813,434
15813,426
15813,432
15813,447
15846,505
15849,505
15850,505
15854,505
15865,460
15867,505
15873,505
15877,449
15901,505
15907,490
15907,505
15916,449
15919,505
15920,424
15927,505
15927,504
15940,504
15943,505
15944,505
15947,505
15969,505
15999,449
16018,505
16023,505
16028,505
16052,505
16068,505
16070,504
16070,505
16072,505
16081,505
16082,505
16083,434
16083,505
16084,505
16085,505
16093,505
16094,505
16096,505
16097,505
16112,434
16112,505
16113,505
16113,446
16121,505
16129,432
16129,416
16131,505
16133,449
16136,505
16139,505
16146,505
16148,505
16150,505
16153,505
16156,505
16161,505
16162,505
16164,505
16171,434
16171,504
16172,505
16180,504
16184,449
16186,505
16209,416
16219,505
16220,505
16222,505
16225,434
16225,416
16227,505
16229,416
16229,505
16232,505
16234,505
16235,505
16235,460
16240,416
16241,504
16241,505
16246,505
16248,505
16248,504
16249,505
16258,505
16263,505
16270,505
16274,505
16275,505
16279,505
16281,505
16288,505
16290,505
16295,505
16296,505
16297,505
16299,504
16299,505
16300,505
16305,505
16306,425
16306,432
16307,504
16314,505
16315,505
16320,505
16325,505
16335,416
16335,432
16335,505
16337,505
16340,505
16342,504
16344,441
16347,505
16351,432
16351,416
16358,505
16358,434
16358,504
16363,505
16367,504
16367,505
16370,505
16372,504
16375,505
16379,505
16380,505
16384,505
16385,434
16385,505
16388,505
16390,505
16391,504
16395,447
16403,432
16403,505
16403,485
16405,493
16405,496
16405,458
16405,504
16405,434
16405,505
16405,447
16406,432
16406,505
16406,416
16407,438
16420,447
16425,402
16425,505
16428,505
16440,505
16441,505
16442,505
16448,505
16456,505
16471,505
16487,505
16508,505
16515,505
16520,505
16523,404
16523,505
16523,434
16535,505
16538,505
16550,505
16555,505
16558,505
16558,434
16559,505
16562,505
16563,505
16608,504
16608,404
16614,505
16617,505
16617,431
16617,504
16617,467
16619,505
16620,505
16633,505
16636,505
16638,505
16638,447
16642,505
16643,505
16643,416
16664,449
16666,505
16672,449
16690,404
16690,505
16690,416
16703,505
16716,505
16723,505
16725,416
16727,505
16727,441
16729,447
16729,504
16729,493
16767,449
16768,505
16769,505
16771,505
16780,505
16784,505
16784,434
16804,449
16806,505
16820,505
16857,505
16858,505
16859,449
16866,505
16866,504
16866,493
16869,505
16869,432
16869,434
16871,505
16876,505
16885,445
16885,504
16888,505
16889,505
16905,505
16909,426
16909,495
16933,505
16934,504
16934,434
16934,432
16938,416
16939,504
16941,445
16941,504
16958,505
16969,505
16972,505
16980,505
16991,505
16992,445
16993,505
16995,505
16995,432
16995,504
16996,505
16998,432
16999,480
17006,505
17009,505
17015,504
17015,432
17015,505
17037,505
17037,416
17043,404
17043,505
17047,505
17057,505
17074,505
17078,443
17113,505
17127,505
17130,505
17132,505
17133,505
17134,505
17135,505
17139,467
17139,407
17159,505
17169,505
17170,449
17170,505
17180,449
17182,505
17185,505
17187,505
17190,505
17204,505
17207,505
17208,505
17264,505
17281,505
17282,402
17282,505
17295,447
17295,401
17320,505
17332,504
17332,432
17332,505
17335,505
17339,504
17339,505
17346,505
17350,432
17352,505
17360,505
17360,447
17360,504
17362,505
17365,505
17379,505
17381,404
17402,505
17403,505
17414,505
17421,505
17431,505
17431,504
17435,504
17435,505
17443,505
17445,505
17447,505
17464,505
17465,505
17467,438
17473,505
17474,505
17483,505
17494,505
17494,449
17496,505
17529,505
17571,505
17578,505
17578,469
17585,505
17589,505
17589,504
17589,445
17590,505
17592,505
17600,505
17609,434
17609,447
17609,495
17609,432
17609,426
17609,476
17610,505
17612,416
17628,505
17641,505
17644,505
17644,416
17653,438
17654,490
17654,505
17654,469
17661,505
17663,505
17663,416
17664,505
17667,505
17684,432
17685,432
17685,447
17687,505
17689,505
17692,505
17707,505
17708,505
17709,505
17710,505
17711,434
17711,505
17729,505
17734,505
17736,505
17740,505
17741,504
17745,505
17768,504
17768,505
17770,505
17771,434
17771,439
17771,405
17771,416
17774,505
17795,505
17796,505
17801,505
17808,438
17808,418
17808,486
17809,438
17813,505
17814,505
17819,505
17820,505
17824,505
17831,505
17832,505
17834,505
17870,505
17880,505
17887,505
17889,505
17894,505
17897,505
17897,504
17898,505
17905,449
17906,505
17908,505
17917,504
17918,505
17920,504
17922,449
17927,505
17941,505
17949,505
17956,505
17962,449
17965,504
17979,505
17984,505
17985,426
17990,504
17990,432
17993,505
18009,505
18030,505
18041,505
18069,505
18074,505
18079,402
18080,505
18086,505
18088,434
18088,504
18093,504
18093,445
18093,505
18094,505
18094,416
18095,449
18111,505
18118,505
18126,505
18129,505
18133,505
18148,449
18158,505
18161,505
18162,505
18168,445
18168,505
18168,504
18169,505
18172,505
18176,505
18183,460
18191,505
18192,505
18197,505
18203,505
18209,504
18212,416
18215,505
18220,505
18222,505
18239,505
18240,505
18250,504
18252,505
18254,505
18256,505
18282,505
18283,505
18292,505
18299,505
18303,432
18305,438
18311,438
18317,504
18320,505
18320,504
18329,449
18329,438
18331,505
18333,495
18355,416
18360,416
18360,505
18385,491
18385,418
18387,505
18391,505
18395,505
18398,505
18402,505
18408,505
18410,505
18414,416
18414,505
18415,505
18417,505
18435,434
18435,504
18438,491
18444,505
18451,505
18462,505
18467,505
18480,505
18480,504
18487,505
18489,505
18489,432
18491,449
18499,416
18501,505
18509,505
18533,504
18533,426
18543,505
18550,505
18551,505
18555,505
18561,505
18570,505
18573,505
18588,505
18595,445
18602,504
18602,416
18603,505
18615,505
18620,505
18646,505
18647,505
18658,505
18660,505
18681,416
18681,504
18681,404
18691,505
18706,505
18712,505
18713,505
18722,505
18722,449
18724,505
18734,505
18736,505
18762,504
18764,438
18781,505
18784,505
18785,505
18785,434
18823,505
18828,505
18835,505
18839,449
18841,505
18846,505
18857,438
18862,505
18867,438
18867,497
18874,449
18885,505
18885,449
18887,505
18889,505
18889,479
18890,505
18892,505
18900,505
18904,505
18905,460
18905,505
18912,405
18913,505
18917,434
18917,425
18917,504
18917,496
18919,432
18919,504
18919,424
18923,505
18927,504
18927,434
18927,490
18927,416
18935,505
18937,505
18947,504
18966,505
18971,505
18971,504
18975,432
18975,434
18975,505
18978,505
18983,449
18983,505
18987,505
18988,504
18989,505
18990,504
18995,505
18998,505
19004,505
19004,491
19042,505
19049,505
19051,495
19051,505
19053,505
19064,505
19067,504
19075,505
19076,505
19082,505
19082,504
19082,449
19086,505
19087,505
19092,505
19100,432
19101,505
19103,505
19103,504
19118,505
19120,447
19120,432
19124,505
19133,505
19137,447
19137,505
19140,505
19150,505
19155,458
19155,432
19155,504
19176,505
19184,432
19185,505
19186,505
19200,505
19209,505
19223,432
19223,447
19236,460
19236,447
19254,504
19255,505
19259,505
19265,432
19265,505
19267,438
19267,505
19274,438
19274,491
19277,505
19286,505
19287,505
19316,505
19324,505
19326,505
19345,505
19348,505
19357,505
19366,505
19366,416
19371,505
19375,505
19378,505
19379,505
19380,505
19381,505
19381,416
19382,505
19405,505
19414,505
19419,505
19426,447
19426,432
19429,505
19433,505
19457,505
19460,493
19460,402
19483,505
19490,505
19494,505
19507,505
19508,491
19508,505
19513,505
19513,504
19542,504
19552,432
19556,505
19585,505
19600,411
19600,505
19601,504
19625,441
19636,441
19662,505
19666,441
19670,441
19698,416
19698,505
19724,505
19736,505
19753,505
19760,505
19761,504
19762,505
19765,424
19765,487
19765,405
19819,505
19833,504
19840,505
19840,416
19848,505
19855,505
19884,449
19898,434
19898,504
19898,505
19899,505
19901,404
19901,505
19905,505
19908,505
19912,505
19913,505
19918,505
19929,434
19931,505
19931,418
19933,505
19946,447
19952,505
19953,505
19955,432
19958,404
19959,505
19962,504
19963,432
19971,432
19971,416
19973,505
19975,416
19975,505
19994,505
19995,504
19995,505
19997,505
20006,505
20009,505
20009,416
20024,504
20024,505
20043,449
20048,505
20051,504
20067,505
20096,505
20107,505
20108,432
20108,495
20115,447
20120,505
20123,447
20123,510
20123,504
20126,447
20139,505
20147,505
20156,416
20173,505
20178,505
20210,505
20211,505
20239,504
20239,505
20242,505
20246,505
20271,447
20283,505
20289,505
20303,448
20304,505
20306,505
20309,505
20312,505
20312,416
20318,505
20324,504
20325,505
20334,505
20337,505
20345,434
20345,447
20348,505
20352,505
20359,441
20367,505
20391,505
20408,505
20417,505
20421,504
20421,505
20421,445
20423,505
20438,505
20439,505
20443,505
20453,441
20455,505
20455,449
20457,505
20457,504
20457,445
20481,505
20483,505
20483,426
20504,505
20521,416
20521,505
20521,434
20526,505
20532,449
20533,505
20536,505
20539,505
20540,505
20553,504
20561,504
20562,504
20565,504
20595,505
20604,416
20604,505
20616,505
20620,505
20625,505
20637,505
20640,505
20643,505
20644,505
20649,505
20662,505
20662,504
20678,505
20682,505
20689,493
20689,505
20697,505
20701,505
20704,505
20713,505
20720,505
20723,505
20726,505
20735,505
20737,416
20737,505
20758,505
20759,505
20762,505
20763,505
20766,505
20770,505
20794,505
20803,492
20815,434
20815,505
20829,505
20848,492
20850,416
20850,505
20857,505
20857,434
20861,505
20862,416
20862,505
20870,492
20871,492
20873,492
20874,492
20875,492
20878,492
20880,505
20894,492
20927,505
20943,505
20963,481
20967,467
20967,431
20967,416
20967,477
20975,492
20978,432
20992,481
20993,481
20993,505
21027,505
21028,492
21029,505
21032,505
21035,467
21052,432
21052,505
21055,505
21056,505
21128,505
21132,416
21132,505
21137,505
21142,505
21159,505
21159,447
21173,504
21183,505
21185,505
21189,505
21189,504
21191,460
21200,432
21208,416
21208,432
21208,434
21208,505
21219,505
21245,431
21253,411
21266,505
21266,426
21291,505
21299,505
21301,505
21309,505
21332,505
21334,443
21344,504
21348,432
21348,456
21348,407
21349,505
21352,505
21355,505
21362,445
21362,504
21362,505
21373,505
21386,505
21407,505
21413,505
21427,432
21430,505
21449,449
21449,505
21450,504
21453,449
21467,405
21469,505
21474,505
21489,504
21489,434
21500,505
21512,505
21512,404
21519,438
21521,438
21525,505
21531,491
21538,505
21539,505
21544,505
21544,504
21575,447
21575,432
21588,447
21588,434
21588,432
21589,416
21610,505
21612,505
21620,469
21626,416
21627,505
21629,505
21631,504
21634,505
21635,505
21641,505
21641,504
21661,505
21661,416
21683,505
21710,505
21711,505
21712,449
21719,505
21721,505
21734,505
21736,505
21755,505
21764,504
21784,449
21811,416
21828,404
21832,449
21845,505
21849,505
21866,505
21867,504
21868,505
21868,445
21873,505
21874,505
21876,505
21879,505
21887,505
21910,505
21915,505
21923,505
21925,505
21970,504
21970,505
21972,505
21989,505
21991,505
21991,432
22010,416
22013,505
22016,504
22016,432
22016,449
22016,434
22021,505
22048,505
22049,505
22049,447
22067,505
22073,505
22100,505
22102,505
22160,505
22200,504
22213,505
22230,505
22233,505
22257,476
22267,505
22279,504
22285,426
22289,505
22292,505
22302,416
22307,505
22309,505
22311,447
22314,505
22317,404
22317,505
22318,505
22327,505
22328,505
22345,505
22358,481
22387,505
22434,505
22477,505
22478,505
22479,505
22490,505
22492,505
22494,504
22500,432
22501,434
22501,439
22501,496
22501,504
22501,432
22522,504
22527,505
22536,491
22538,449
22538,505
22538,504
22553,505
22561,447
22572,505
22575,505
22584,505
22586,505
22588,505
22590,505
22596,505
22597,505
22611,449
22611,505
22617,505
22621,505
22625,504
22625,445
22640,505
22642,505
22649,505
22660,505
22682,505
22692,505
22711,505
22718,505
22733,504
22733,505
22733,447
22744,505
22784,505
22794,505
22796,505
22797,445
22798,505
22803,504
22803,505
22804,416
22804,505
22805,505
22820,505
22821,505
22826,432
22826,447
22832,432
22832,505
22832,434
22843,449
22855,505
22874,505
22874,504
22881,505
22894,505
22897,505
22907,505
22908,504
22908,416
22910,475
22910,505
22916,402
22916,493
22947,505
22949,505
22954,505
22958,504
22958,505
22958,432
22970,505
22971,505
22972,504
22972,449
22972,493
22972,432
22972,505
22976,504
22976,505
22994,505
23023,416
23023,505
23047,505
23048,505
23049,505
23049,436
23069,505
23082,505
23111,505
23114,505
23127,505
23128,505
23152,505
23159,505
23168,504
23168,505
23169,505
23172,505
23202,505
23210,505
23223,505
23282,505
23283,505
23305,504
23305,441
23333,505
23356,505
23378,505
23383,504
23398,505
23437,505
23439,505
23449,505
23478,505
23479,505
23483,504
23483,505
23488,504
23514,505
23514,504
23518,505
23521,505
23531,505
23550,447
23567,505
23570,505
23601,416
23601,505
23618,505
23626,505
23629,416
23629,505
23631,505
23637,447
23655,505
23685,505
23719,505
23720,505
23724,505
23728,505
23742,505
23752,505
23805,505
23825,505
23825,434
23827,505
23834,491
23908,505
23919,505
23919,416
23928,504
23939,505
23942,416
23943,505
23945,505
23945,416
23949,505
23954,416
23954,432
23963,416
23988,505
23988,416
24008,505
24016,504
24016,447
24018,505
24021,505
24032,505
24055,505
24056,504
24066,505
24070,505
24071,505
24077,504
24081,505
24086,505
24099,505
24100,467
24100,434
24100,505
24103,504
24122,432
24122,505
24128,505
24130,505
24137,505
24137,504
24150,505
24153,505
24166,497
24166,432
24167,447
24167,432
24186,504
24186,505
24192,432
24192,447
24197,505
24200,434
24200,505
24200,432
24200,501
24203,505
24226,505
24232,505
24238,404
24241,505
24253,495
24253,426
24253,434
24264,505
24264,504
24266,404
24271,505
24276,505
24341,505
24341,447
24348,505
24349,505
24356,504
24356,505
24382,447
24388,505
24402,499
24402,432
24405,505
24411,505
24418,505
24420,505
24428,505
24438,505
24439,505
24447,505
24452,505
24480,505
24481,505
24525,505
24548,505
24558,505
24559,505
24575,504
24582,416
24584,504
24585,505
24621,505
24634,505
24650,505
24657,504
24657,492
24657,432
24657,495
24660,449
24662,505
24664,505
24684,504
24696,505
24732,416
24735,505
24739,505
24742,505
24746,505
24747,505
24748,505
24750,505
24752,449
24767,505
24784,504
24792,505
24795,505
24798,505
24803,505
24804,505
24807,505
24808,505
24825,505
24828,505
24830,505
24831,505
24869,505
24873,505
24883,505
24908,432
24913,505
24918,505
24920,447
24936,505
24940,505
24951,505
24951,416
24961,505
24965,505
24977,505
24982,460
24982,505
24993,505
25009,505
25010,505
25014,432
25016,504
25050,449
25059,416
25059,505
25066,505
25074,438
25078,449
25087,505
25095,504
25095,505
25099,505
25113,505
25117,504
25119,505
25147,504
25155,505
25155,416
25155,504
25161,505
25166,505
25183,505
25188,505
25189,505
25195,505
25195,445
25196,505
25205,432
25205,407
25205,480
25205,447
25208,505
25209,505
25221,505
25224,416
25224,504
25224,505
25232,445
25232,416
25237,492
25239,505
25241,505
25248,416
25284,505
25284,504
25296,497
25300,493
25300,504
25300,447
25313,505
25319,504
25319,505
25330,505
25335,431
25350,407
25350,505
25350,434
25364,505
25376,402
25376,493
25389,505
25403,432
25403,447
25430,505
25431,505
25440,445
25440,504
25447,505
25461,505
25462,505
25468,505
25471,438
25471,418
25472,505
25500,432
25504,505
25508,505
25518,432
25520,434
25520,505
25520,432
25520,504
25538,449
25538,504
25538,497
25539,438
25557,505
25560,505
25560,447
25562,505
25566,505
25602,505
25624,505
25636,505
25636,416
25641,434
25641,505
25670,505
25673,505
25676,438
25694,505
25719,504
25723,505
25736,505
25748,505
25749,505
25750,505
25757,505
25767,504
25768,505
25773,505
25783,505
25783,493
25793,505
25831,505
25838,418
25842,505
25846,447
25846,432
25872,404
25884,505
25890,505
25898,505
25921,404
25927,432
25927,505
25934,504
25935,504
25935,493
25936,481
25941,504
25943,505
25944,447
25944,432
25955,505
25969,505
25973,505
25983,505
25985,505
25985,504
26011,505
26030,432
26038,505
26039,505
26044,505
26056,505
26108,505
26108,504
26108,434
26123,505
26133,505
26141,505
26142,505
26149,505
26156,505
26180,505
26190,504
26203,505
26235,505
26252,432
26254,505
26255,505
26258,505
26261,505
26263,505
26269,505
26271,505
26280,416
26290,426
26290,504
26290,505
26290,434
26290,407
26291,505
26306,505
26317,492
26319,505
26320,505
26320,497
26332,505
26333,505
26352,505
26355,505
26367,505
26371,504
26372,495
26386,505
26388,505
26388,432
26388,493
26389,504
26389,432
26391,505
26408,505
26422,456
26422,432
26422,504
26428,459
26428,493
26428,412
26428,505
26441,505
26451,447
26466,504
26466,404
26475,505
26477,505
26483,505
26515,505
26516,505
26517,505
26520,505
26522,505
26531,505
26535,504
26554,505
26555,505
26560,505
26561,504
26564,505
26573,505
26578,504
26578,505
26580,505
26602,505
26606,504
26610,471
26617,505
26618,505
26618,434
26623,505
26623,416
26626,505
26648,447
26670,505
26689,505
26702,505
26719,505
26736,505
26748,505
26755,505
26763,505
26763,471
26763,467
26763,504
26763,426
26763,416
26763,446
26763,407
26763,495
26763,493
26763,434
26766,505
26789,505
26791,505
26797,505
26810,432
26811,504
26813,466
26813,496
26813,432
26813,504
26815,441
26827,505
26851,505
26889,505
26890,505
26890,504
26899,505
26912,504
26914,505
26914,447
26933,432
26941,505
26942,505
26946,505
26949,505
26953,505
26954,505
26955,491
26956,505
26957,505
26958,505
26963,432
26963,445
26963,407
26976,505
26978,505
27022,505
27031,449
27033,505
27036,505
27040,505
27070,505
27085,505
27085,504
27094,505
27103,407
27103,432
27104,501
27104,447
27104,493
27130,505
27134,504
27134,445
27141,505
27171,505
27190,505
27205,504
27205,505
27214,505
27223,505
27260,505
27265,505
27281,505
27286,505
27295,505
27303,505
27317,505
27322,505
27324,449
27327,505
27329,499
27331,505
27332,505
27352,505
27360,505
27360,416
27362,467
27362,504
27367,505
27390,505
27397,505
27412,505
27414,505
27418,505
27430,432
27430,447
27431,432
27431,434
27431,447
27437,505
27444,404
27444,432
27451,505
27452,505
27458,505
27459,505
27460,505
27461,505
27472,505
27475,505
27526,505
27545,505
27573,505
27578,412
27578,505
27579,505
27579,504
27581,505
27582,505
27583,505
27584,505
27585,505
27586,505
27590,505
27591,504
27591,505
27593,505
27655,505
27678,505
27719,505
27719,416
27723,404
27723,505
27725,505
27745,504
27764,505
27767,505
27791,505
27793,505
27793,434
27804,505
27813,505
27834,456
27834,447
27834,432
27834,505
27841,505
27845,505
27850,505
27854,505
27861,492
27866,505
27899,505
27924,492
27930,504
27932,505
27935,492
27936,432
27937,492
27940,492
27945,505
27972,505
27983,505
27985,505
27993,505
27993,416
27995,505
28005,505
28005,441
28005,434
28005,504
28005,449
28026,505
28029,505
28030,505
28031,505
28032,445
28032,505
28033,505
28033,434
28039,438
28043,447
28043,432
28053,505
28059,505
28070,505
28089,505
28090,505
28117,505
28120,505
28121,505
28124,505
28145,505
28156,505
28165,505
28169,505
28171,443
28171,432
28172,505
28176,505
28178,505
28178,504
28198,447
28200,504
28205,429
28216,505
28216,504
28219,505
28257,505
28285,505
28288,505
28292,505
28293,505
28295,505
28313,505
28345,505
28349,505
28355,505
